IDs,start,survt,status,sex,year,comm.size,comm.close,comm.degree,pop.close,pop.degree,salmon
127,1,2,0,M,1996,23,0.260869565,0.571428571,0.553191489,0.47826087,0.783333333
46,26,27,0,F,1996,23,0.52173913,0.857142857,0.585106383,0.826086957,0.783333333
99,11,12,0,M,1996,23,0.347826087,0.428571429,0.212765957,0.347826087,0.783333333
83,17,18,0,M,1996,23,0.304347826,0.642857143,0.276595745,0.52173913,0.783333333
80,33,34,0,F,1996,23,0.434782609,0.857142857,0.20212766,0.565217391,0.783333333
74,20,21,0,F,1996,23,0.782608696,0.785714286,0.531914894,0.695652174,0.783333333
134,0,1,0,M,1996,23,0.173913043,0.5,0.223404255,0.391304348,0.783333333
108,6,7,0,F,1996,23,0.739130435,0.714285714,0.542553191,0.47826087,0.783333333
66,47,48,1,F,1996,23,1,1,0.595744681,0.869565217,0.783333333
77,24,25,1,M,1996,23,0.956521739,0.928571429,0.617021277,0.956521739,0.783333333
100,11,12,0,M,1996,23,0.695652174,0.642857143,0.255319149,0.391304348,0.783333333
39,50,51,0,F,1996,23,0.826086957,1,0.361702128,0.782608696,0.783333333
98,11,12,0,F,1996,6,1,1,0.170212766,0.695652174,0.783333333
81,24,25,0,F,1996,23,0.565217391,0.714285714,0.329787234,0.695652174,0.783333333
49,65,66,1,F,1996,23,0.130434783,0.285714286,0.138297872,0.173913043,0.783333333
110,6,7,0,M,1996,23,0.652173913,0.857142857,0.35106383,0.739130435,0.783333333
47,36,37,0,F,1996,6,0.666666667,1,0.244680851,0.913043478,0.783333333
72,20,21,0,F,1996,6,0.833333333,1,0.29787234,0.869565217,0.783333333
76,20,21,0,M,1996,6,0.333333333,1,0.382978723,0.782608696,0.783333333
107,6,7,0,M,1996,23,0.217391304,0.285714286,0.670212766,0.391304348,0.783333333
61,32,33,0,F,1996,23,0.47826087,0.5,0.180851064,0.304347826,0.783333333
128,1,2,0,F,1996,23,0.608695652,0.642857143,0.234042553,0.52173913,0.783333333
115,5,6,0,F,1996,23,0.869565217,0.642857143,0.5,0.434782609,0.783333333
38,40,41,0,F,1996,23,0.043478261,0.642857143,0.468085106,0.782608696,0.783333333
121,3,4,0,F,1996,23,0.086956522,0.642857143,0.436170213,0.565217391,0.783333333
97,11,12,0,M,1996,23,0.391304348,0.642857143,0.574468085,0.826086957,0.783333333
84,17,18,0,M,1996,23,0.913043478,0.928571429,0.510638298,0.826086957,0.783333333
36,46,47,0,F,1996,9,0.777777778,1,0.159574468,0.782608696,0.783333333
15,63,64,0,F,1996,19,0.684210526,1,0.638297872,0.869565217,0.783333333
104,7,8,0,M,1996,9,0.555555556,1,0.372340426,0.391304348,0.783333333
95,12,13,0,F,1996,9,0.444444444,1,0.478723404,0.565217391,0.783333333
35,36,37,0,F,1996,9,0.888888889,1,0.425531915,0.652173913,0.783333333
41,22,23,0,M,1996,9,1,1,0.414893617,0.608695652,0.783333333
119,3,4,0,M,1996,9,0.666666667,1,0.340425532,0.391304348,0.783333333
105,7,8,0,M,1996,10,0.1,0.777777778,0.989361702,0.565217391,0.783333333
103,9,10,0,F,1996,5,1,1,0.904255319,0.260869565,0.783333333
60,68,69,0,F,1996,5,0.2,0.75,0.968085106,0.347826087,0.783333333
67,20,21,0,M,1996,5,0.8,0.75,0.957446809,0.47826087,0.783333333
55,41,42,0,F,1996,5,0.4,0.75,0.712765957,0.260869565,0.783333333
31,38,39,0,M,1996,10,0.2,0.555555556,0.563829787,0.217391304,0.783333333
69,23,24,0,M,1996,10,0.7,0.888888889,0.627659574,0.347826087,0.783333333
65,32,33,0,M,1996,10,1,1,0.861702128,0.391304348,0.783333333
116,4,5,0,M,1996,10,0.8,0.888888889,0.946808511,0.347826087,0.783333333
114,5,6,0,M,1996,10,0.4,0.777777778,0.765957447,0.347826087,0.783333333
32,63,64,0,F,1996,10,0.6,1,0.776595745,0.565217391,0.783333333
59,26,27,0,F,1996,10,0.5,0.888888889,1,0.695652174,0.783333333
63,41,42,0,F,1996,10,0.9,0.777777778,0.925531915,0.391304348,0.783333333
120,3,4,0,M,1996,10,0.3,0.888888889,0.978723404,0.434782609,0.783333333
129,1,2,0,F,1996,5,0.6,0.75,0.680851064,0.130434783,0.783333333
3,26,27,0,F,1997,23,1,0.789473684,0.956043956,0.75,0.976666667
112,6,7,0,M,1997,23,0.782608696,0.684210526,0.89010989,0.535714286,0.976666667
51,20,21,0,M,1997,23,0.434782609,0.578947368,0.395604396,0.464285714,0.976666667
87,12,13,0,F,1997,23,0.652173913,0.526315789,0.472527473,0.357142857,0.976666667
85,17,18,0,F,1997,23,0.130434783,0.842105263,0.197802198,0.607142857,0.976666667
2,36,37,0,F,1997,23,0.391304348,0.473684211,0.428571429,0.392857143,0.976666667
130,1,2,0,F,1997,23,0.086956522,0.526315789,0.164835165,0.392857143,0.976666667
50,21,22,0,F,1997,23,0.260869565,0.578947368,0.571428571,0.5,0.976666667
117,4,5,0,F,1997,23,0.347826087,0.631578947,0.593406593,0.5,0.976666667
15,64,65,0,F,1997,23,0.739130435,0.894736842,1,0.857142857,0.976666667
113,6,7,0,M,1997,16,0.0625,1,0.054945055,0.678571429,0.976666667
20,26,27,0,F,1997,16,0.8125,1,0.208791209,0.642857143,0.976666667
122,3,4,0,F,1997,16,0.4375,1,0.131868132,0.642857143,0.976666667
19,27,28,0,F,1997,16,0.1875,1,0.769230769,0.964285714,0.976666667
123,3,4,0,F,1997,16,0.25,0.933333333,0.626373626,0.928571429,0.976666667
25,35,36,0,F,1997,23,0.304347826,0.368421053,0.67032967,0.357142857,0.976666667
22,49,50,0,F,1997,23,0.608695652,0.421052632,0.824175824,0.642857143,0.976666667
1,46,47,0,M,1997,23,0.956521739,1,0.989010989,1,0.976666667
9,86,87,0,F,1997,23,0.826086957,0.842105263,0.978021978,0.714285714,0.976666667
125,2,3,0,F,1997,23,0.913043478,0.578947368,0.923076923,0.392857143,0.976666667
90,10,11,0,F,1997,16,0.6875,1,0.186813187,0.607142857,0.976666667
91,10,11,0,M,1997,23,0.043478261,0.210526316,0.285714286,0.214285714,0.976666667
59,27,28,0,F,1997,15,0.333333333,1,0.505494505,0.678571429,0.976666667
89,12,13,0,F,1997,16,0.5,1,0.10989011,0.571428571,0.976666667
52,21,22,0,F,1997,16,0.375,1,0.098901099,0.678571429,0.976666667
6,24,25,0,F,1997,23,0.217391304,0.631578947,0.802197802,0.607142857,0.976666667
124,2,3,0,M,1997,23,0.565217391,0.315789474,0.846153846,0.25,0.976666667
92,10,11,0,F,1997,16,0.5625,1,0.549450549,0.714285714,0.976666667
8,27,28,0,F,1997,23,0.695652174,0.684210526,0.340659341,0.464285714,0.976666667
111,6,7,0,M,1997,23,0.47826087,0.473684211,0.230769231,0.392857143,0.976666667
13,41,42,0,M,1997,23,0.869565217,0.842105263,0.945054945,0.892857143,0.976666667
131,1,2,0,M,1997,23,0.52173913,0.473684211,0.21978022,0.321428571,0.976666667
17,43,44,1,M,1997,16,0.625,1,0.263736264,0.642857143,0.976666667
132,1,2,0,M,1997,16,0.3125,0.933333333,0.076923077,0.5,0.976666667
23,41,42,0,F,1997,16,0.75,1,0.175824176,0.535714286,0.976666667
118,4,5,0,M,1997,16,0.125,1,0.120879121,0.642857143,0.976666667
24,64,65,0,F,1997,16,0.9375,1,0.527472527,0.714285714,0.976666667
78,19,20,0,F,1997,23,0.173913043,0.421052632,0.934065934,0.714285714,0.976666667
72,21,22,0,F,1997,23,0.565217391,1,0.681318681,0.714285714,0.976666667
32,64,65,0,F,1997,15,0.933333333,1,0.736263736,0.678571429,0.976666667
84,18,19,0,M,1997,23,0.826086957,0.764705882,0.868131868,0.607142857,0.976666667
47,37,38,0,F,1997,23,0.695652174,1,0.78021978,0.75,0.976666667
76,21,22,0,M,1997,23,0.782608696,0.882352941,0.659340659,0.678571429,0.976666667
127,2,3,0,M,1997,23,1,0.823529412,0.648351648,0.5,0.976666667
46,27,28,0,F,1997,23,0.869565217,0.647058824,0.406593407,0.535714286,0.976666667
38,41,42,0,F,1997,23,0.913043478,0.882352941,0.615384615,0.821428571,0.976666667
70,24,25,0,F,1997,23,0.217391304,0.705882353,0.417582418,0.535714286,0.976666667
107,7,8,1,M,1997,23,0.956521739,0.823529412,0.483516484,0.5,0.976666667
42,25,26,0,F,1997,23,0.173913043,0.588235294,0.450549451,0.464285714,0.976666667
98,12,13,0,F,1997,23,0.086956522,0.588235294,0.362637363,0.392857143,0.976666667
97,12,13,0,M,1997,23,0.304347826,0.647058824,0.538461538,0.535714286,0.976666667
67,21,22,0,M,1997,15,0.4,1,0.813186813,0.785714286,0.976666667
121,4,5,0,F,1997,23,0.47826087,0.705882353,0.582417582,0.535714286,0.976666667
128,2,3,0,F,1997,23,0.52173913,0.529411765,0.901098901,0.428571429,0.976666667
61,33,34,0,F,1997,23,0.739130435,0.529411765,0.912087912,0.428571429,0.976666667
114,6,7,0,M,1997,15,0.266666667,0.785714286,0.241758242,0.428571429,0.976666667
65,33,34,0,M,1997,15,0.533333333,1,0.296703297,0.571428571,0.976666667
60,69,70,0,F,1997,15,0.066666667,0.928571429,0.967032967,1,0.976666667
103,10,11,0,F,1997,15,0.866666667,0.857142857,0.714285714,0.571428571,0.976666667
105,8,9,0,M,1997,15,0.2,0.571428571,0.461538462,0.428571429,0.976666667
120,4,5,0,M,1997,15,0.133333333,0.857142857,0.32967033,0.428571429,0.976666667
74,21,22,0,F,1997,23,0.652173913,0.705882353,0.725274725,0.428571429,0.976666667
108,7,8,0,F,1997,23,0.391304348,0.529411765,0.791208791,0.357142857,0.976666667
55,42,43,0,F,1997,15,0.733333333,0.785714286,0.879120879,0.5,0.976666667
109,7,8,0,F,1997,23,0.347826087,0.470588235,0.703296703,0.357142857,0.976666667
134,1,2,1,M,1997,23,0.434782609,0.588235294,0.747252747,0.357142857,0.976666667
80,34,35,0,F,1997,7,0.714285714,0.833333333,0.252747253,0.25,0.976666667
99,12,13,0,M,1997,7,0.857142857,0.833333333,0.274725275,0.214285714,0.976666667
36,47,48,0,F,1997,23,0.608695652,0.823529412,0.857142857,0.714285714,0.976666667
116,5,6,0,M,1997,15,0.466666667,0.928571429,0.373626374,0.464285714,0.976666667
69,24,25,0,M,1997,15,0.8,1,0.351648352,0.5,0.976666667
28,87,88,0,F,1997,16,0.875,1,0.318681319,0.714285714,0.976666667
18,64,65,0,F,1997,16,1,1,0.43956044,0.678571429,0.976666667
39,51,52,0,F,1997,7,0.571428571,0.5,0.56043956,0.321428571,0.976666667
81,25,26,0,F,1997,7,0.428571429,1,0.758241758,0.5,0.976666667
100,12,13,0,M,1997,7,1,1,0.637362637,0.5,0.976666667
63,42,43,0,F,1997,15,0.666666667,0.928571429,0.307692308,0.571428571,0.976666667
95,13,14,0,F,1997,7,0.857142857,1,0.065934066,0.321428571,0.976666667
35,37,38,0,F,1997,7,1,0.833333333,0.043956044,0.285714286,0.976666667
119,4,5,0,M,1997,7,0.571428571,0.666666667,0.032967033,0.178571429,0.976666667
104,8,9,0,M,1997,7,0.428571429,0.833333333,0.010989011,0.214285714,0.976666667
41,23,24,0,M,1997,7,0.714285714,1,0.021978022,0.25,0.976666667
110,7,8,0,M,1997,7,0.142857143,1,0.692307692,0.571428571,0.976666667
126,2,3,0,M,1997,23,0.260869565,0.705882353,0.494505495,0.428571429,0.976666667
83,18,19,0,M,1997,7,0.285714286,0.833333333,0.142857143,0.214285714,0.976666667
133,1,2,0,M,1997,23,0.130434783,0.588235294,0.384615385,0.357142857,0.976666667
129,2,3,0,F,1997,15,0.6,0.928571429,0.835164835,0.607142857,0.976666667
73,21,22,0,F,1997,7,0.285714286,0.666666667,0.153846154,0.357142857,0.976666667
115,6,7,0,F,1997,23,0.043478261,0.235294118,0.604395604,0.178571429,0.976666667
31,39,40,1,M,1997,15,1,1,0.516483516,0.607142857,0.976666667
30,39,40,0,M,1997,7,0.142857143,0.666666667,0.087912088,0.214285714,0.976666667
8,28,29,0,F,1998,19,1,0.928571429,0.516853933,0.678571429,0.916666667
78,20,21,0,F,1998,19,0.947368421,1,0.898876404,1,0.916666667
131,2,3,0,M,1998,19,0.842105263,0.785714286,0.359550562,0.464285714,0.916666667
111,7,8,0,M,1998,19,0.894736842,0.714285714,0.314606742,0.428571429,0.916666667
50,22,23,0,F,1998,3,NA,NA,0.168539326,0.25,0.916666667
136,0,1,0,F,1998,3,NA,NA,0.213483146,0.321428571,0.916666667
85,18,19,1,F,1998,19,0.631578947,0.785714286,0.112359551,0.571428571,0.916666667
130,2,3,0,F,1998,19,0.526315789,0.785714286,0.08988764,0.607142857,0.916666667
87,13,14,0,F,1998,19,0.473684211,0.714285714,0.02247191,0.392857143,0.916666667
135,0,1,0,M,1998,19,0.315789474,0.714285714,0.011235955,0.392857143,0.916666667
2,37,38,0,F,1998,19,0.578947368,0.928571429,0.179775281,0.678571429,0.916666667
112,7,8,0,M,1998,19,0.789473684,0.5,0.438202247,0.25,0.916666667
3,27,28,0,F,1998,19,0.684210526,0.571428571,0.505617978,0.321428571,0.916666667
125,3,4,0,F,1998,19,0.736842105,0.571428571,0.617977528,0.392857143,0.916666667
15,65,66,0,F,1998,19,0.368421053,0.785714286,0.820224719,0.714285714,0.916666667
6,25,26,0,F,1998,19,0.263157895,0.785714286,0.606741573,0.464285714,0.916666667
124,3,4,0,M,1998,19,0.157894737,0.642857143,0.584269663,0.571428571,0.916666667
117,5,6,0,F,1998,3,NA,NA,0.269662921,0.357142857,0.916666667
51,21,22,0,M,1998,19,0.421052632,0.928571429,0.078651685,0.714285714,0.916666667
60,70,71,0,F,1998,6,0.666666667,0.4,0.303370787,0.107142857,0.916666667
115,7,8,0,F,1998,20,0.35,0.647058824,0.528089888,0.5,0.916666667
1,47,48,0,M,1998,19,0.105263158,0.857142857,0.629213483,0.821428571,0.916666667
32,65,66,0,F,1998,8,0.75,1,0.97752809,0.357142857,0.916666667
9,87,88,0,F,1998,19,0.052631579,0.571428571,0.235955056,0.321428571,0.916666667
59,28,29,0,F,1998,8,0.25,0.8,0.887640449,0.392857143,0.916666667
114,7,8,0,M,1998,8,0.5,0.8,0.674157303,0.178571429,0.916666667
120,5,6,0,M,1998,8,0.125,0.8,0.853932584,0.392857143,0.916666667
116,6,7,0,M,1998,8,0.375,0.8,0.808988764,0.392857143,0.916666667
13,42,43,1,M,1998,19,0.210526316,0.428571429,0.640449438,0.607142857,0.916666667
91,11,12,0,M,1998,10,0.2,0.5,0.550561798,0.428571429,0.916666667
28,88,89,0,F,1998,11,1,0.888888889,0.764044944,0.464285714,0.916666667
20,27,28,0,F,1998,11,0.818181818,0.777777778,0.786516854,0.285714286,0.916666667
18,65,66,0,F,1998,11,0.909090909,1,0.685393258,0.571428571,0.916666667
118,5,6,0,M,1998,11,0.090909091,0.666666667,0.348314607,0.321428571,0.916666667
113,7,8,0,M,1998,11,0.727272727,0.888888889,0.842696629,0.392857143,0.916666667
122,4,5,0,F,1998,11,0.545454545,0.666666667,0.775280899,0.25,0.916666667
90,11,12,0,F,1998,11,0.454545455,0.666666667,0.831460674,0.321428571,0.916666667
89,13,14,0,F,1998,11,0.272727273,0.888888889,0.595505618,0.464285714,0.916666667
52,22,23,0,F,1998,11,0.363636364,0.777777778,0.449438202,0.392857143,0.916666667
23,42,43,1,F,1998,11,0.636363636,0.777777778,0.471910112,0.571428571,0.916666667
132,2,3,1,M,1998,11,0.181818182,0.222222222,0.415730337,0.178571429,0.916666667
92,11,12,0,F,1998,10,0.9,1,0.707865169,0.5,0.916666667
24,65,66,0,F,1998,10,0.5,0.5,0.494382022,0.357142857,0.916666667
123,4,5,0,F,1998,10,1,0.833333333,0.921348315,0.428571429,0.916666667
19,28,29,0,F,1998,10,0.8,0.833333333,0.876404494,0.5,0.916666667
126,3,4,0,M,1998,20,1,0.941176471,0.651685393,0.571428571,0.916666667
109,8,9,0,F,1998,20,0.7,1,0.797752809,0.75,0.916666667
133,2,3,0,M,1998,10,0.65,0.833333333,0.95505618,0.285714286,0.916666667
42,26,27,0,F,1998,10,0.65,1,0.943820225,0.464285714,0.916666667
63,43,44,0,F,1998,8,0.875,1,0.865168539,0.285714286,0.916666667
74,22,23,0,F,1998,20,0.65,0.823529412,0.696629213,0.75,0.916666667
108,8,9,0,F,1998,20,0.55,0.823529412,0.719101124,0.571428571,0.916666667
67,22,23,0,M,1998,6,1,1,0.539325843,0.678571429,0.916666667
83,19,20,0,M,1998,7,0.285714286,0.6,0.134831461,0.142857143,0.916666667
99,13,14,0,M,1998,7,0.714285714,1,0.202247191,0.285714286,0.916666667
39,52,53,0,F,1998,7,1,0.8,0.561797753,0.25,0.916666667
100,13,14,0,M,1998,7,0.857142857,0.8,0.460674157,0.285714286,0.916666667
110,8,9,0,M,1998,7,0.142857143,0.8,0.370786517,0.428571429,0.916666667
47,38,39,0,F,1998,20,0.85,0.941176471,1,0.821428571,0.916666667
25,36,37,0,F,1998,10,0.1,0.333333333,0.662921348,0.214285714,0.916666667
22,50,51,0,F,1998,10,0.3,0.5,0.573033708,0.25,0.916666667
97,13,14,0,M,1998,20,0.2,0.647058824,0.247191011,0.392857143,0.916666667
38,42,43,0,F,1998,20,0.5,0.764705882,0.258426966,0.5,0.916666667
36,48,49,0,F,1998,20,0.9,0.823529412,0.730337079,0.571428571,0.916666667
70,25,26,0,F,1998,20,0.95,0.882352941,0.741573034,0.678571429,0.916666667
80,35,36,0,F,1998,7,0.571428571,0.6,0.157303371,0.178571429,0.916666667
76,22,23,0,M,1998,20,0.8,1,0.93258427,0.928571429,0.916666667
72,22,23,0,F,1998,20,0.6,0.764705882,0.966292135,0.714285714,0.916666667
46,28,29,0,F,1998,20,0.75,0.823529412,0.404494382,0.535714286,0.916666667
121,5,6,0,F,1998,20,0.15,0.352941176,0.146067416,0.214285714,0.916666667
127,3,4,0,M,1998,20,0.45,0.470588235,0.280898876,0.285714286,0.916666667
61,34,35,0,F,1998,20,0.25,0.705882353,0.292134831,0.428571429,0.916666667
128,3,4,1,F,1998,20,0.3,0.647058824,0.325842697,0.464285714,0.916666667
81,26,27,0,F,1998,7,0.428571429,1,0.426966292,0.321428571,0.916666667
103,11,12,0,F,1998,6,0.833333333,1,0.337078652,0.178571429,0.916666667
84,19,20,0,M,1998,20,0.4,0.764705882,0.483146067,0.464285714,0.916666667
69,25,26,1,M,1998,8,0.625,0.6,0.752808989,0.178571429,0.916666667
65,34,35,1,M,1998,8,1,1,0.91011236,0.25,0.916666667
98,13,14,0,F,1998,10,0.4,0.333333333,0.988764045,0.5,0.916666667
55,43,44,0,F,1998,6,0.5,0.6,0.393258427,0.214285714,0.916666667
41,24,25,0,M,1998,5,0.8,1,0.04494382,0.214285714,0.916666667
35,38,39,0,F,1998,5,0.6,1,0.06741573,0.321428571,0.916666667
95,14,15,0,F,1998,5,0.2,1,0.033707865,0.285714286,0.916666667
104,9,10,0,M,1998,5,0.4,1,0.056179775,0.214285714,0.916666667
119,5,6,0,M,1998,5,1,1,0.101123596,0.285714286,0.916666667
73,22,23,0,F,1998,20,0.05,0.176470588,0.224719101,0.285714286,0.916666667
30,40,41,0,M,1998,20,0.1,0.235294118,0.123595506,0.214285714,0.916666667
129,3,4,0,F,1998,6,0.333333333,0.6,0.382022472,0.178571429,0.916666667
105,9,10,0,M,1998,6,0.166666667,0.4,0.191011236,0.107142857,0.916666667
50,23,24,0,F,1999,15,0.4,0.538461538,0.670588235,0.583333333,0.85
117,6,7,0,F,1999,15,0.466666667,0.692307692,0.811764706,0.5,0.85
136,1,2,0,F,1999,15,0.066666667,0.461538462,0.576470588,0.416666667,0.85
124,4,5,0,M,1999,15,0.8,1,0.976470588,0.791666667,0.85
112,8,9,0,M,1999,15,0.333333333,0.384615385,0.988235294,0.458333333,0.85
125,4,5,0,F,1999,15,0.2,0.461538462,0.835294118,0.375,0.85
1,48,49,0,M,1999,15,0.6,0.923076923,0.917647059,0.833333333,0.85
2,38,39,1,F,1999,5,0.2,0.75,0.270588235,0.333333333,0.85
15,66,67,0,F,1999,15,1,0.923076923,0.952941176,0.5,0.85
9,88,89,0,F,1999,15,0.266666667,0.615384615,0.941176471,0.583333333,0.85
87,14,15,0,F,1999,5,0.6,0.75,0.588235294,0.333333333,0.85
8,29,30,0,F,1999,15,0.866666667,0.769230769,0.847058824,0.458333333,0.85
131,3,4,0,M,1999,15,0.666666667,0.615384615,0.8,0.333333333,0.85
6,26,27,0,F,1999,15,0.733333333,0.769230769,0.894117647,0.583333333,0.85
3,28,29,0,F,1999,15,0.133333333,0.615384615,0.929411765,0.458333333,0.85
78,21,22,0,F,1999,15,0.533333333,0.769230769,1,0.666666667,0.85
111,8,9,0,M,1999,15,0.933333333,0.461538462,0.882352941,0.291666667,0.85
51,22,23,1,M,1999,5,1,1,0.435294118,0.291666667,0.85
130,3,4,0,F,1999,5,0.8,1,0.470588235,0.25,0.85
137,0,1,0,M,1999,4,NA,NA,0.011764706,0.291666667,0.85
19,29,30,0,F,1999,4,NA,NA,0.023529412,0.375,0.85
22,51,52,0,F,1999,13,0.153846154,0.666666667,0.458823529,0.5,0.85
91,12,13,0,M,1999,13,0.076923077,0.666666667,0.4,0.375,0.85
97,14,15,0,M,1999,26,0.115384615,0.470588235,0.494117647,0.416666667,0.85
60,71,72,0,F,1999,26,0.076923077,0.470588235,0.705882353,0.5,0.85
25,37,38,0,F,1999,13,0.230769231,0.777777778,0.505882353,0.458333333,0.85
76,23,24,0,M,1999,26,0.846153846,0.705882353,0.870588235,0.666666667,0.85
47,39,40,0,F,1999,26,0.653846154,0.823529412,0.905882353,1,0.85
133,3,4,0,M,1999,26,0.461538462,0.823529412,0.611764706,0.625,0.85
42,27,28,0,F,1999,26,0.615384615,0.823529412,0.764705882,0.708333333,0.85
123,5,6,0,F,1999,4,NA,NA,0.058823529,0.375,0.85
18,66,67,0,F,1999,13,0.923076923,1,0.682352941,0.541666667,0.85
52,23,24,0,F,1999,13,0.769230769,1,0.070588235,0.5,0.85
113,8,9,0,M,1999,13,0.692307692,0.777777778,0.282352941,0.375,0.85
90,12,13,0,F,1999,13,0.615384615,0.888888889,0.129411765,0.416666667,0.85
24,66,67,1,F,1999,13,0.384615385,0.666666667,0.094117647,0.375,0.85
92,12,13,0,F,1999,4,NA,NA,0.211764706,0.208333333,0.85
135,1,2,0,M,1999,5,0.4,1,0.623529412,0.375,0.85
99,14,15,0,M,1999,9,0.111111111,0.714285714,0.647058824,0.416666667,0.85
80,36,37,0,F,1999,9,0.222222222,0.857142857,0.729411765,0.458333333,0.85
39,53,54,0,F,1999,9,0.444444444,0.714285714,0.141176471,0.375,0.85
100,14,15,0,M,1999,9,0.333333333,1,0.164705882,0.5,0.85
138,0,1,1,UNK,1999,9,0.666666667,0.857142857,0.223529412,0.291666667,0.85
81,27,28,1,F,1999,9,1,1,0.341176471,0.416666667,0.85
110,9,10,0,M,1999,9,0.888888889,1,0.188235294,0.333333333,0.85
95,15,16,0,F,1999,6,0.666666667,1,0.176470588,0.375,0.85
41,25,26,0,M,1999,6,0.5,0.8,0.047058824,0.208333333,0.85
35,39,40,0,F,1999,6,1,0.8,0.2,0.333333333,0.85
104,10,11,0,M,1999,6,0.333333333,0.8,0.258823529,0.458333333,0.85
119,6,7,0,M,1999,6,0.833333333,1,0.082352941,0.25,0.85
70,26,27,0,F,1999,26,0.923076923,1,0.635294118,0.708333333,0.85
126,4,5,0,M,1999,26,0.807692308,0.823529412,0.564705882,0.583333333,0.85
36,49,50,0,F,1999,26,1,1,0.788235294,0.75,0.85
72,23,24,0,F,1999,26,0.538461538,0.529411765,0.964705882,0.583333333,0.85
83,20,21,0,M,1999,9,0.777777778,1,0.658823529,0.375,0.85
20,28,29,0,F,1999,13,0.307692308,0.666666667,0.411764706,0.458333333,0.85
28,89,90,0,F,1999,13,0.846153846,0.777777778,0.717647059,0.541666667,0.85
122,5,6,0,F,1999,13,0.461538462,0.555555556,0.117647059,0.291666667,0.85
61,35,36,0,F,1999,26,0.730769231,0.705882353,0.447058824,0.541666667,0.85
67,23,24,0,M,1999,26,0.576923077,0.823529412,0.741176471,0.833333333,0.85
103,12,13,0,F,1999,26,0.384615385,0.823529412,0.776470588,0.833333333,0.85
38,43,44,0,F,1999,26,0.192307692,0.529411765,0.388235294,0.375,0.85
118,6,7,0,M,1999,13,0.538461538,0.333333333,0.035294118,0.125,0.85
59,29,30,0,F,1999,7,1,1,0.529411765,0.208333333,0.85
55,44,45,0,F,1999,26,0.269230769,0.705882353,0.694117647,0.625,0.85
89,14,15,0,F,1999,13,1,0.777777778,0.105882353,0.291666667,0.85
74,23,24,0,F,1999,26,0.961538462,0.823529412,0.517647059,0.625,0.85
109,9,10,0,F,1999,26,0.307692308,0.588235294,0.482352941,0.541666667,0.85
32,66,67,0,F,1999,7,0.642857143,1,0.823529412,0.541666667,0.85
98,14,15,0,F,1999,26,0.692307692,0.882352941,0.752941176,0.666666667,0.85
108,9,10,0,F,1999,26,0.769230769,0.470588235,0.329411765,0.375,0.85
84,20,21,0,M,1999,26,0.884615385,0.705882353,0.423529412,0.5,0.85
115,8,9,0,F,1999,26,0.5,0.352941176,0.152941176,0.291666667,0.85
129,4,5,0,F,1999,26,0.153846154,0.352941176,0.294117647,0.25,0.85
105,10,11,0,M,1999,7,0.428571429,0.5,0.364705882,0.083333333,0.85
120,6,7,0,M,1999,7,0.285714286,0.25,0.235294118,0.083333333,0.85
63,44,45,0,F,1999,7,0.642857143,0.75,0.858823529,0.375,0.85
116,7,8,0,M,1999,7,0.142857143,0.5,0.552941176,0.083333333,0.85
121,6,7,0,F,1999,26,0.230769231,0.352941176,0.376470588,0.25,0.85
46,29,30,0,F,1999,26,0.423076923,0.882352941,0.352941176,0.625,0.85
127,4,5,0,M,1999,26,0.346153846,0.647058824,0.317647059,0.458333333,0.85
114,8,9,0,M,1999,7,0.857142857,0.5,0.6,0.125,0.85
30,41,42,0,M,1999,26,0.038461538,0.294117647,0.305882353,0.291666667,0.85
73,23,24,0,F,1999,9,0.555555556,0.857142857,0.541176471,0.333333333,0.85
139,0,1,0,M,1999,6,0.166666667,0.4,0.247058824,0.25,0.85
3,29,30,0,F,2000,11,0.454545455,1,0.666666667,0.470588235,0.816666667
125,5,6,0,F,2000,11,0.272727273,0.714285714,0.512820513,0.411764706,0.816666667
6,27,28,0,F,2000,11,1,1,1,0.647058824,0.816666667
9,89,90,0,F,2000,11,0.636363636,0.428571429,0.974358974,0.588235294,0.816666667
124,5,6,0,M,2000,11,0.818181818,0.714285714,0.961538462,0.529411765,0.816666667
78,22,23,0,F,2000,11,0.909090909,1,0.782051282,0.705882353,0.816666667
50,24,25,0,F,2000,11,0.727272727,0.714285714,0.858974359,0.411764706,0.816666667
87,15,16,0,F,2000,3,NA,NA,0.346153846,0.529411765,0.816666667
112,9,10,0,M,2000,11,0.545454545,0.571428571,0.551282051,0.470588235,0.816666667
8,30,31,0,F,2000,4,NA,NA,0.448717949,0.352941176,0.816666667
140,1,2,0,F,2000,4,NA,NA,0.487179487,0.470588235,0.816666667
117,7,8,0,F,2000,11,0.363636364,0.428571429,0.820512821,0.470588235,0.816666667
136,2,3,0,F,2000,11,0.181818182,0.428571429,0.653846154,0.294117647,0.816666667
135,2,3,0,M,2000,3,NA,NA,0.269230769,0.176470588,0.816666667
130,4,5,0,F,2000,3,NA,NA,0.282051282,0.176470588,0.816666667
131,4,5,0,M,2000,4,NA,NA,0.423076923,0.411764706,0.816666667
111,9,10,0,M,2000,4,NA,NA,0.461538462,0.470588235,0.816666667
15,67,68,0,F,2000,11,0.090909091,0.428571429,0.807692308,0.411764706,0.816666667
1,49,50,0,M,2000,5,0.2,0.75,0.923076923,0.764705882,0.816666667
95,16,17,0,F,2000,2,NA,NA,0.320512821,0.294117647,0.816666667
